-------XGBOOST ALGORITHM----------
Cerca d'hiperparàmetres òptims: 

 Avaluant hiperparàmetres en XGBoost  is_grade_1  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=0.5 
 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=1 
Els millors hiperparàmetres trobats per al grau histològic 1 són: objective = binary:logistic, max_depth = 3, eta = 0.01, subsample = 0.6, colsample_bytree = 0.5 , amb nrounds = 31 
Els millors hiperparàmetres trobats per al grau histològic 2 són: objective = binary:logistic, max_depth = 3, eta = 0.3, subsample = 0.8, colsample_bytree = 1 , amb nrounds = 11 
Els millors hiperparàmetres trobats per al grau histològic 3 són: objective = binary:logistic, max_depth = 6, eta = 0.3, subsample = 0.8, colsample_bytree = 0.7 , amb nrounds = 29 
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
Top  10 : GRAU HISTOLÒGIC 1 --> Gens/s més importants:
    Feature       Gain      Cover   Frequency
     <char>      <num>      <num>       <num>
 1:   PARP1 0.05564891 0.02818866 0.024590164
 2:   PSMA4 0.03817924 0.03719736 0.024590164
 3:   ATAD2 0.03701837 0.02674273 0.016393443
 4:   CNIH4 0.03442906 0.02601335 0.016393443
 5:  CLSTN1 0.02939812 0.04070266 0.032786885
 6: DNAJB11 0.02937190 0.02573961 0.016393443
 7:    NEO1 0.02183889 0.03228924 0.024590164
 8:    EXO1 0.02135643 0.01286280 0.008196721
 9:    NRD1 0.02060849 0.02962635 0.024590164
10:    RFC4 0.01995771 0.01219635 0.008196721
Top  10 : GRAU HISTOLÒGIC 2 --> Gens/s més importants:
             Feature       Gain      Cover  Frequency
              <char>      <num>      <num>      <num>
 1:            UBE2B 0.06073803 0.07103969 0.03571429
 2:           DONSON 0.05484077 0.03458141 0.01785714
 3:            GPAA1 0.04457978 0.06773868 0.03571429
 4:           UBE2V2 0.03492127 0.02978970 0.01785714
 5:        ARHGEF10L 0.03415035 0.03220227 0.01785714
 6:              NCL 0.03253049 0.02687525 0.01785714
 7:             NMD3 0.03243636 0.03550342 0.01785714
 8:            SDAD1 0.03197599 0.03217181 0.01785714
 9:            JADE2 0.03104636 0.02780690 0.01785714
10: SERF1A ,  SERF1B 0.02906954 0.02865317 0.01785714
Top  10 : GRAU HISTOLÒGIC 3 --> Gens/s més importants:
    Feature       Gain       Cover  Frequency
     <char>      <num>       <num>      <num>
 1:    NEK2 0.05618396 0.027231871 0.00621118
 2:   CCNG1 0.03982056 0.034590557 0.01863354
 3:  DONSON 0.03974576 0.029562293 0.01242236
 4: S100A11 0.03726674 0.012516512 0.00621118
 5:  NUP153 0.03635285 0.028479916 0.01242236
 6:  CLSTN2 0.03569109 0.024858723 0.01242236
 7:  NACAP1 0.03234465 0.019282195 0.00621118
 8:  SEC31B 0.02628774 0.015082736 0.01242236
 9: ZFYVE27 0.02422985 0.014563753 0.00621118
10:    MTDH 0.02183027 0.003382841 0.00621118
-------LIGHTGBM ALGORITHM----------
Cerca d'hiperparàmetres òptims: 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.5, max_depth=-1 
